False_98_98	6.45368202444613	45.222295599999875	0.78934	0.94536	0.08223927039862086	
False_97_97	5.351733230653405	43.3087352000001	0.7883	0.94506	0.08240966831837591	
False_96_96	4.641520780185759	42.010519599999945	0.78834	0.94512	0.08244144152789865	
False_95_95	4.053456509828866	40.88892820000009	0.78794	0.94452	0.08265969904256466	
False_94_94	3.7056091541296245	40.15327019999995	0.78768	0.94396	0.08293065297787165	
False_93_93	3.4091268310078977	39.48759100000005	0.787	0.94348	0.08327133466172658	
False_92_92	3.1687737278953194	38.91706460000006	0.7864	0.94272	0.08371474765551938	
False_91_91	2.9937203204125167	38.46828139999998	0.7846	0.94236	0.08406137905195762	
False_90_90	2.831692756104171	38.048273	0.78338	0.94196	0.08451136312963667	
False_89_89	2.673262129880488	37.620938000000024	0.78258	0.94158	0.08511771602184022	
False_88_88	2.5693638518080117	37.316748400000066	0.78044	0.94114	0.08559988258680072	
False_87_87	2.449410869231224	36.964665800000084	0.7792	0.94004	0.08631120810997808	
False_86_86	2.3524101937668025	36.67987599999987	0.77702	0.93968	0.0869692894232363	
False_85_85	2.2692326011785866	36.40615260000003	0.77572	0.9384	0.08763267825180333	
False_84_84	2.185981475522518	36.15087580000008	0.77532	0.9377	0.08824271415452992	
False_83_83	2.1135719536617397	35.91080660000001	0.77236	0.93668	0.08908221302911132	
False_82_82	2.0506494591499864	35.69786100000004	0.77142	0.93586	0.0897746318165275	
False_81_81	1.9920478471650183	35.50065700000004	0.7699	0.9348	0.0904415439030237	
False_80_80	1.9287509581233562	35.28109540000003	0.76888	0.93462	0.09112727107114746	
False_79_79	1.8690805394862593	35.07403120000001	0.76724	0.93382	0.09181288493515843	
False_78_78	1.8311084170930088	34.92939260000007	0.76596	0.9333	0.09239991681671603	
False_77_77	1.7851393820163608	34.77265579999992	0.76432	0.93312	0.09301251596177493	
False_76_76	1.7333763272082805	34.5783591999998	0.76256	0.93202	0.09379989959178126	
False_75_75	1.6859122720772028	34.404320599999934	0.76066	0.9313	0.09453016529346882	
False_74_74	1.666648647699356	34.32973939999992	0.7602	0.93088	0.0947938882162109	
False_73_73	1.6221159158320726	34.15264040000008	0.75914	0.9293	0.09582860996497848	
False_72_72	1.5872219885462522	34.02690079999993	0.7573	0.92916	0.09640511829222906	
False_71_71	1.562448575721234	33.923531199999985	0.75548	0.92872	0.09694783356217553	
False_70_70	1.5277399958910047	33.79381059999996	0.75434	0.92718	0.0973888680814685	
