False_98_98	6.462087035808778	43.15334153612227	0.5640717844066983	0.7896884940879899	0.19173679958085701	
False_97_97	5.50748794860582	41.92279013481621	0.5650278033364003	0.7905548665839901	0.19133880481270146	
False_96_96	4.765798054551027	40.683516751675086	0.5648964896489649	0.7909790979097909	0.1912524680569089	
False_95_95	4.166509986903189	39.66991058927067	0.5646677601312158	0.7907348881865824	0.1912847053664161	
False_94_94	3.8050664587165186	38.993701118156444	0.5645590382653571	0.7910707499049867	0.19134832708398014	
False_93_93	3.4842328044706394	38.38032264517035	0.564158982257516	0.790470665893225	0.19142502838963985	
False_92_92	3.2329290223350085	37.86809489518322	0.5643903024483917	0.7900464074251881	0.19152144217630168	
False_91_91	3.0697749235016	37.50738063328865	0.5636989178484988	0.7902706378893045	0.1915351912833525	
False_90_90	2.873562320643877	37.087497699539846	0.56375275055011	0.7899379875975195	0.191645705188655	
False_89_89	2.7125919823085827	36.71862155187941	0.5633213978516133	0.7901822328019044	0.19173597765239586	
False_88_88	2.5999830295335595	36.44592766698009	0.5631813726470765	0.7899021823928307	0.1917357616168892	
False_87_87	2.4716158124600387	36.14160079209505	0.5633275993119174	0.7894347321678602	0.19195312526873134	
False_86_86	2.3674290089337564	35.89008161469059	0.5625412574263368	0.7895221139805165	0.19203739966462724	
False_85_85	2.2866664110608537	35.67311049767974	0.562510001600256	0.789546327412386	0.1920793288626574	
False_84_84	2.18622216568677	35.42693183181987	0.5627475297035645	0.7891146937632516	0.1922478736620705	
False_83_83	2.112080979667404	35.22452354282523	0.5621074528943473	0.7893147177661319	0.1923794807099594	
False_82_82	2.04847364696329	35.04866141259773	0.5620386854159583	0.7883903746524513	0.19255411151811022	
False_81_81	1.9832436546456176	34.878576543778	0.5617611170010602	0.7885019303474625	0.19275165614376072	
False_80_80	1.9108994898236464	34.669296402992906	0.5610170847837395	0.7883807466090506	0.19301476626334454	
False_79_79	1.8483089123379306	34.496308070905556	0.560721859869553	0.787143371613781	0.19322117521184604	
False_78_78	1.8072701817710028	34.36973470980131	0.5605906008042735	0.7875077526358962	0.193401598018049	
False_77_77	1.7632527804461808	34.23910947941246	0.5603217158176944	0.7866031771437717	0.19351843052814716	
False_76_76	1.7020817578818555	34.04600236084985	0.5593013484854548	0.7865231483334	0.19389486360077163	
False_75_75	1.6548845506997332	33.90321195630416	0.558921211636189	0.7862830619022848	0.19407488230936176	
False_74_74	1.6381590677641102	33.84987936139569	0.5586387644046095	0.786191581306018	0.1940971980228161	
False_73_73	1.5862346132006644	33.67938559110109	0.557449532841166	0.7862073104855651	0.19444115861620195	
False_72_72	1.5537568659119796	33.5757654755712	0.557400664239126	0.7856428314193109	0.19461431412441754	
False_71_71	1.5275990816755272	33.48465715600558	0.5573540887172612	0.7856299645851258	0.1947474559732751	
False_70_70	1.4911709194305316	33.36371858994868	0.5566181177976952	0.7845710627400768	0.19502992627830923	
